"id","age","female","education","happy_t0","happy_t1"
140,42,0,3,34.9630197281864,56.2074635798282
141,79,0,4,88.5707988268286,62.8769977977696
142,89,0,5,60.8115094832253,70.1720453215392
143,72,1,3,32.6512634316759,27.1479213604704
144,74,1,5,16.9321067257277,38.3892085799298
145,25,1,4,16.1511570130362,36.3275468260428
146,61,0,5,47.6719892869057,100
147,71,0,3,52.8617140777271,71.9428890162255
148,39,1,4,31.0207934155095,20.3787707296547
149,59,0,5,62.5060543801574,60.2979703503365
150,46,0,2,32.818658398117,64.0346534579603
151,71,0,3,52.1561722417633,55.7667845440267
152,74,0,4,23.1105222558624,38.8832263373427
153,61,1,1,36.6989211471174,34.9316372722223
154,87,0,2,82.4197320607408,69.2242413765606
155,23,0,2,53.9935790000809,67.8408523318602
156,73,1,4,58.0896255087635,35.8755384245051
157,69,0,4,13.5932039558913,13.9711907482767
158,50,1,3,39.0911283499352,26.013085397458
159,25,0,5,44.6029009676399,78.3438146759734
160,18,0,4,72.445138950865,67.9393565374951
161,31,1,1,28.021833207291,44.2796321143889
162,38,0,3,56.9996722385074,48.1103967415058
163,89,1,2,50.0252505908383,87.0309757289145
164,41,1,4,70.8148516446912,33.8968732840302
165,39,1,5,21.079357851601,49.8228935187223
166,50,0,1,74.9087514482943,63.3801435610034
167,34,1,2,50.4791311695339,52.3382255637881
168,30,1,3,56.6856247568236,68.730714909699
169,75,0,1,28.2694985879899,38.3370756871072
170,32,0,1,74.1968731091612,50.7972491298048
171,29,0,4,36.5508296134912,22.6375658954362
172,32,0,2,88.6274745043875,85.3980068466848
173,75,0,3,66.2913966870225,73.2156147161615
174,54,1,1,38.8259393694163,54.8325037260951
175,43,1,5,38.806278522381,39.7191733594779
176,49,0,3,47.61164624627,53.5895221047845
177,28,1,4,35.2946406782566,28.497540697537
178,18,0,1,44.6473650645706,45.9238156650119
179,75,0,4,37.4577295600289,61.7241659191412
180,23,1,5,57.0998857713602,65.9821246535866
181,35,0,3,68.4046708456216,62.835929665971
182,34,0,3,39.218598913969,34.0265587174008
183,61,0,1,25.4125111276459,61.7161068173583
184,79,1,3,36.7594731900514,4.83147677426133
185,89,0,5,51.6753405583981,41.9255333709637
186,80,0,2,65.9899718200147,50.6316255335491
187,84,0,3,39.7230142163392,64.4345277578415
188,66,1,2,44.0779746758965,60.2894874145157
189,90,0,1,69.1944714478651,84.2152056846156
190,77,1,4,73.1774203181641,44.3766859495833
191,52,1,5,29.2889339222007,23.4998388193471
192,18,0,2,54.0821285621883,33.6816970183304
193,76,0,1,60.9022032599409,48.0160889307482
194,46,1,5,35.0198017047245,31.2142621863719
195,24,1,1,37.286423323781,34.0586073788911
196,27,0,3,62.8329046703665,54.3420751967886
197,63,0,2,50.1847244855622,49.7498501395591
198,27,0,4,74.101823181446,38.8422388331918
199,52,1,1,34.4860943954521,48.16473660217
200,89,1,1,43.4338885938524,64.5992103553097
201,49,0,1,77.2207507401171,83.5929611547071
202,53,0,5,40.1285653170732,29.9406449158672
203,64,1,4,9.1621734507776,46.026883871706
204,28,0,4,40.7725772903249,25.2293901018236
205,71,0,2,18.3920124610896,43.0403866303178
206,55,0,4,39.1939172538218,67.0176593460038
207,29,0,2,97.9393952328829,97.3451600701661
208,59,1,1,33.2097742073434,48.6730184524746
209,80,1,4,27.5985462285372,68.4247784427055
210,37,1,3,38.6473323470966,27.0013341136852
211,88,1,2,49.2291725691043,63.3458254674378
212,69,1,5,43.4899529302633,39.7985036520765
213,88,0,3,43.063958949194,83.7563376795593
214,23,0,4,47.544988653871,50.9493745275609
215,53,1,4,54.5115776025175,38.5113935220135
216,83,1,4,22.4337880390845,27.9270406570644
217,29,1,5,26.0710973708236,35.8001691962668
218,25,0,2,38.1043491795469,38.8999346997093
219,56,1,2,45.9636632616359,45.6581196672701
220,30,1,1,55.8113869344171,53.1597234061521
221,39,1,2,44.6507788815921,15.5320727502765
222,23,1,2,60.9876242973237,47.0106282201333
223,55,0,3,61.7279502421361,51.455431731458
224,42,0,5,26.6303577033534,34.8268703772556
225,56,0,1,43.6849208564313,65.4024962346114
226,35,1,2,46.74653042154,40.8615108255044
227,29,1,1,62.587600237575,37.4540200965468
228,87,0,2,34.5018449385217,63.1814910374002
229,85,0,3,26.683218771592,48.5399166939274
230,70,0,4,22.7074598778594,26.6118494155941
231,84,0,3,74.5211138488108,91.4277812228689
232,27,0,1,49.7431935081017,33.610224656712
233,50,0,2,32.6347068144415,53.7126729516525
234,36,1,5,56.3541467797538,46.3519569445203
235,26,1,2,73.8138003768723,28.434969987677
236,68,0,2,10.3984006102842,29.8725554291035
237,74,1,3,32.556592242796,39.7481084820409
238,22,0,2,50.0736712738861,33.077469217925
239,70,1,2,49.4770127727681,45.7256960760307
240,37,1,4,62.0549679232908,38.6913000183821
241,67,0,5,23.5761671320577,35.019827088792
242,80,1,2,27.9405651470187,5.53899722750346
243,78,1,5,41.4120553987189,29.1374121487126
244,86,0,5,49.1100749704384,70.2793186104543
245,46,0,5,48.3437221027279,44.4001747466398
246,30,0,4,39.6573847369582,52.8975309656677
247,27,0,4,12.2493609102333,44.9898572773974
248,67,0,1,55.0396185671284,41.0659952077442
249,75,1,5,84.3426870060138,72.6072086688868
250,37,0,5,39.0070881792053,1.10107801384735
251,87,1,2,51.1789026460944,42.0614900407358
252,76,1,3,47.3437360620859,61.7386189792069
253,90,0,1,48.2710096597716,44.3925080999655
254,39,1,1,33.944537536322,18.4491273607005
255,21,1,3,53.1229475517608,67.787257343428
256,90,1,3,36.3885011031231,62.2375168127827
257,25,1,4,33.604063695057,24.6141386619385
258,44,0,2,44.7521016841226,58.8295801835037
259,55,0,2,34.3396702157826,28.0421154473736
260,31,1,3,50.218363225383,79.063629007448
261,58,0,4,74.6911348794247,53.7289738732738
262,18,0,5,45.2621360794587,29.3139542406511
263,67,1,2,32.3411146657922,55.1184148346649
264,60,0,4,48.4541542403755,26.9438080405665
265,90,0,4,59.5575214086391,47.8185781918653
266,83,0,1,64.7211245107589,78.3360765114491
267,90,1,5,45.7605744201542,77.0791536330496
268,25,1,5,8.58512184830374,15.9825875915752
269,43,0,2,15.3491424622402,19.4978858679901
270,23,0,5,43.0125189001297,21.1832061939616
271,28,1,5,31.7501680963646,47.9555393985013
272,70,0,4,59.3372930566049,36.4563464887265
273,52,1,1,42.5038176790229,31.3846962297267
274,69,1,3,54.8333948902871,45.5152673116362
275,39,1,1,39.7548258072108,42.8394927185592
276,23,0,1,27.2662794215211,58.509706148499
277,46,1,2,38.2829341836425,26.5592446249106
278,50,1,1,72.8174559305224,66.7478605713553
279,47,1,3,42.0043135168526,58.9808561620285
280,45,1,1,54.0283024807964,53.2674262094141
281,65,0,3,45.5727632429512,32.75883183021
282,28,1,4,49.3789381700061,17.3247148351446
283,52,0,4,60.7507524185687,49.2114436434873
284,72,1,3,26.5066356100897,34.6152902388159
285,68,1,3,32.7139277951174,72.4903966653532
286,71,1,1,57.078898020342,91.3925794904738
287,47,1,4,30.2328940228747,38.7241053728302
288,34,1,5,27.7706693597157,5.15434860868746
289,36,0,2,26.6167991355833,50.0978174527358
290,44,1,3,40.7166747488119,40.4424912422262
291,85,0,5,70.3495342877857,58.2744605543305
292,35,0,3,58.4717041301676,47.4054443380563
293,57,0,3,57.0231824511721,35.3806442269276
294,28,1,5,35.4452825621224,30.2856130505689
295,89,1,5,59.6728556203481,53.3192162971739
296,53,1,3,42.1901124860728,49.0689404067203
297,73,0,5,53.430109451972,41.02071946366
298,20,1,2,21.0923065350895,40.0435186262263
299,24,0,4,24.6605076582596,36.2137760947157
300,57,0,4,64.7898233335639,42.379725203601
301,34,1,2,41.2952453168127,81.0117173396492
302,41,0,1,44.4657490506819,54.3757276603838
303,37,1,1,63.1585692886956,31.120645201009
304,26,1,1,50.8716914541399,24.9316168366899
305,36,0,1,80.1440395651802,58.1520244599034
306,29,0,1,39.7200501801094,24.4884298018692
307,75,0,2,60.3546976034798,61.8249419087235
308,53,0,4,78.6610564701011,57.2539270569743
309,87,1,3,67.7089843536932,42.5166504160808
310,57,0,2,75.5586418436304,45.2834576214075
311,81,1,3,24.5226712997392,57.5343172368874
312,66,1,4,52.3748129069721,29.4787138240013
313,26,1,1,81.8230578097147,60.2822018858615
314,26,0,2,50.2873260878691,38.0917533769906
315,54,0,4,59.4286942997958,40.685860898366
316,18,1,5,22.2930438825092,46.7816849991011
317,26,1,4,56.001493660254,50.2939495741057
318,47,1,3,48.0055364292922,72.745445596518
319,21,1,2,37.7029289815822,35.9632993487385
320,48,1,1,66.1423659904321,41.4222213845419
321,39,1,3,58.6460776101661,54.64096080248
322,62,1,2,26.7249366448663,38.7482218675299
323,45,0,1,71.6913459546797,57.5917382901655
324,60,0,1,46.4355689680883,89.1767378311102
325,81,0,4,77.0071466927505,58.2513544389972
326,30,1,5,61.5678213487604,40.1296960713146
327,78,0,5,39.7272628435876,65.9707225309976
328,43,0,1,56.965599103442,55.4586276260677
329,59,0,5,64.5856716001106,44.1409165858125
330,37,1,4,34.130344219406,40.1097216188312
331,24,0,5,39.68634314309,24.5763776070179
332,38,0,2,70.9591164119444,57.455572252083
333,66,1,5,15.747494250908,26.4236970282822
334,74,1,2,48.1810712329686,60.1461619109535
335,82,1,1,76.4290561539435,68.7217291294794
336,40,1,3,19.6687373773702,18.1000498920794
337,30,0,1,59.80984457012,78.1630516952091
338,40,0,3,19.4829888813748,32.0804223499693
339,24,1,3,39.3424825699404,33.0299611177141
340,24,0,3,58.5676240855453,61.379136723598
341,78,0,1,87.8581347057791,85.6974005621957
342,53,0,1,65.8316093640533,70.452586601941
343,54,0,5,60.6683249840475,43.2422998621675
344,58,0,1,46.7426557497529,52.7393708471407
345,49,0,4,80.0231250096452,45.4937113897244
346,25,1,1,39.5396306413257,39.4408630902627
347,25,0,3,51.3596597028428,43.241568502352
348,68,0,3,57.3383953767917,77.0504844353835
349,42,0,1,27.049459489462,28.2810141580721
350,72,0,3,58.8797133354181,62.6137793819417
351,59,1,1,61.1331216980647,36.9805176660248
352,45,0,1,40.6455317044795,51.5870684436092
353,34,0,4,75.4487059208472,51.4252368117302
354,83,0,1,28.1613177710643,68.2007628584322
355,38,0,1,41.8434880195551,60.564431334941
356,90,0,5,81.644520053231,72.5138346115245
357,57,0,3,56.3228317363562,37.5256442192247
358,18,1,5,17.5761241366762,49.3899699032216
359,39,1,2,54.5054312514694,64.0140302486812
360,67,0,4,49.2897272448881,23.1498201965783
361,87,0,2,32.3026174385068,33.3457965454022
362,65,1,5,34.2785820265243,27.6681676035065
363,37,0,4,52.5908055960354,44.1964000686588
364,39,1,3,35.0352853232629,49.0808146128116
365,29,0,2,18.036373828726,20.3865144086429
366,62,0,5,41.332624148759,34.3175445377546
367,38,0,2,47.6406810832349,62.2747855826175
368,85,1,2,26.3815609794942,33.1392725308627
369,83,1,2,54.4350618965992,63.5490104152348
370,53,1,2,33.8911796284466,21.6663839524998
371,46,0,1,18.9795849552108,37.4605042340228
372,78,1,2,47.5912108324959,52.8764481224864
373,34,0,1,63.8207238709061,75.3114930665641
374,66,1,5,26.8113979609985,29.4218529793457
375,47,1,2,58.857482869933,65.8656412947592
376,71,0,2,59.8312421132624,48.5212065172916
377,78,0,4,87.7935927572656,88.1265398906864
378,75,0,1,72.6063295892454,66.7581275234436
379,84,1,2,49.9930803341552,57.996002573996
380,22,1,4,44.339825864032,32.3896310958227
381,58,0,4,38.2308469400181,45.0088170673909
382,35,0,5,38.0366781005729,38.3837712241278
383,33,1,1,36.6467194698157,29.8793451753596
384,62,0,3,24.0906959811362,53.2411857782574
385,34,1,5,49.1661449630503,51.4456211571082
386,36,1,5,13.1361024717556,21.7615380713805
387,33,1,2,46.5697307483759,54.5147434767084
388,37,0,4,89.5665140436685,95.0455725262828
389,29,1,2,61.4252879485708,34.0638303805852
390,51,1,5,100,85.8602869231955
391,36,0,5,53.6150018187246,18.884186585808
392,74,0,3,27.4402264122226,26.332886308517
393,25,1,5,35.0229271615543,36.3632541120609
394,63,1,3,65.157349013549,88.9996418279649
395,49,0,5,65.3241012227825,57.7359425770926
396,32,0,3,33.2399571518666,67.163643479439
397,47,1,3,50.2612057253032,45.214557133383
398,27,0,2,50.8668571972035,40.1006979595829
399,29,1,2,38.3754888290438,61.8177305040792
400,50,1,2,35.4618610705195,64.6405975060247
401,23,0,4,51.5797578514532,15.4751310202465
402,77,1,5,43.0020936040802,43.6071866905547
403,79,0,1,71.5276906570662,85.9665215367261
404,88,0,4,65.8558360880547,75.3153273866396
405,60,1,4,53.552032437589,57.0096753788381
406,74,1,2,48.3539713129114,49.3360465946806
407,83,0,3,34.5357694996894,56.8603170741406
408,70,0,4,56.5657268646045,52.3903194853157
409,83,1,4,31.6223974542166,8.85951257363397
410,34,1,2,79.699720591439,45.3280617339336
411,29,1,2,38.4055009007305,38.3414000665425
412,60,0,2,54.8656330704706,61.6085481629078
413,37,0,4,28.1893991926896,50.5083591270732
414,90,0,2,59.2742480021728,54.8301928543058
415,43,1,5,31.3321814329892,31.2093677968866
416,57,1,5,44.3227084375063,50.9257174101487
417,86,0,2,40.5044721072591,51.0633217201462
418,56,0,5,67.7623957052694,70.66667076546
419,56,0,3,42.0719234969283,71.137150091384
420,60,0,4,40.3390241228432,57.8618357862077
421,72,1,1,37.0401507286764,67.7322647693089
422,31,0,1,51.4012277502885,58.2331570784613
423,77,1,5,57.5538913883512,42.8383146484806
424,83,1,5,45.1657869773233,57.5018876533803
425,37,0,3,40.3461877353534,46.1814966803716
426,41,1,2,47.7604616263293,23.100227588625
427,38,0,5,41.5546944284559,51.2216634370577
428,34,0,2,62.4248053439523,73.9097108375272
429,75,0,1,69.2377304649724,42.1462038995802
430,59,0,3,39.9570506525395,53.546627734443
431,27,1,2,46.6962444926648,36.5320185090156
433,18,1,5,53.8358385842397,38.8888398327152
434,55,0,3,43.043040864535,38.0860806204964
435,58,0,1,59.3986789282141,75.6550793317412
436,89,0,2,53.0902182266299,52.9583633931384
437,71,1,3,61.8714738650888,53.2241383764772
438,39,1,2,61.890997665542,45.0078545109636
439,76,0,5,64.3452821246881,51.4037276344418
440,31,0,4,60.3910066893926,57.5405754695985
441,19,1,3,43.9615488490608,50.7033053436304
442,62,1,5,29.5634896964619,21.4523870764629
443,50,1,1,55.8094780314609,37.022539764306
444,84,1,2,33.590827714169,54.3247192490381
445,63,0,4,4.05212239166796,19.0406052693505
446,60,1,3,39.0009152833085,64.5390081532349
447,22,0,3,63.6960778942646,53.5343967287447
448,79,0,2,53.056175506216,57.8023350982906
449,90,1,2,69.7616816303454,61.1511480656802
450,78,1,5,43.279165028648,70.902257920161
451,60,1,4,42.5387348831537,35.5396746081446
452,45,1,5,35.0211046782311,45.053377276083
453,35,0,2,53.7430788547333,25.7421302223038
454,79,1,4,47.0485425799738,35.1475996525749
455,23,1,3,48.5738829408002,33.5553895379141
456,57,0,2,49.395909721534,21.6863497674102
457,73,1,4,59.4347192888256,50.4862213995728
458,67,1,4,43.7409148306115,40.9626015457591
459,88,0,3,60.9367757880879,55.0618589295236
460,36,0,1,37.5052894338642,61.9807973234529
461,61,0,2,65.1157843536573,58.4486429222876
462,89,0,1,54.9351788629363,57.5780368570904
463,38,1,2,47.8884364052998,51.0377192545154
464,42,0,2,72.0505806424487,61.475649371812
465,82,0,2,59.4607214183146,48.9905005168221
466,72,0,2,32.3809059663776,57.3377521962418
467,84,1,1,73.3251397704311,83.2448182916654
468,39,1,5,44.3832362638722,17.9480996306491
469,37,1,3,39.0780032516425,35.2038431890531
470,78,0,3,76.2104206946264,54.1167308152072
471,62,0,5,47.4489269979984,48.1531533618118
472,87,0,3,50.5347395024998,45.8760429074379
473,84,1,3,59.7366738531852,50.5477634392197
474,34,1,2,35.3729234854344,30.8527250716748
475,29,0,4,78.5430011032721,44.0629661700094
476,33,1,1,36.0660774778685,24.3425906465953
477,52,1,5,51.4527456654094,34.4820956615
478,79,0,1,72.1386164772865,61.1499973679971
479,30,1,1,50.6464732481901,34.791571239844
480,82,1,4,26.0067079550941,40.9274199003784
481,43,0,4,49.6378108305497,53.998922769292
482,78,1,2,56.6706757131317,42.6752136307475
483,29,1,1,47.4676436712889,34.0292391615441
484,56,0,1,36.8783455249572,61.6766829939532
485,39,0,1,28.5601576265089,50.9213202067154
486,41,0,3,71.2558069202885,77.2491430601292
487,49,1,2,45.9711163542293,50.0609653539526
488,78,0,5,53.0685174890347,61.0088433667057
489,76,1,5,35.2994685985451,14.804481607261
490,59,0,3,33.7103367537267,58.2900955639735
491,88,0,4,73.7685611261198,63.9194152765625
492,53,0,3,43.295338405823,57.2770148723813
493,50,1,3,57.2986760977538,68.895956298439
494,18,1,4,56.2423717441515,48.3692938582017
495,86,1,2,56.315432450232,60.0551783836701
496,25,0,4,30.7512337773819,40.8415100124091
497,56,1,3,57.460127772603,47.4540388512963
498,27,1,2,57.9910839663286,90.7214278568985
499,34,0,1,45.0512490751485,40.215551738168
500,40,0,2,42.6249194286549,32.8276160242315
501,71,0,5,37.041055430613,58.7960503652436
502,44,1,2,53.4620520433083,32.711113511303
503,63,0,5,21.1617282528503,13.145748336456
504,76,1,3,61.5849215018634,65.8221371305043
505,29,1,4,63.9371141260051,51.1560497063703
506,86,0,3,56.0752451436573,48.7352514655649
507,23,1,3,19.7388965517189,39.6292210670357
508,35,1,4,85.1747728010753,55.0767374007142
509,28,1,1,76.5305299822758,82.5376435275789
510,18,0,5,46.3672804089602,45.014555400694
511,30,1,5,18.3295995509921,27.7552544246509
512,89,1,4,62.4503287255971,42.5533192939445
513,70,0,5,60.016605648214,49.9169881682482
514,79,0,2,43.0527132335025,51.5391042429516
515,26,1,3,51.4342165875538,28.9580714108165
516,68,0,5,54.8846401092339,24.8592936784389
517,36,0,4,31.2446252995895,20.4886917789509
518,67,0,1,87.2332145316091,57.1253970394636
519,21,1,3,54.0518397751965,20.7291900260743
522,63,0,2,56.9317100916788,30.9395017308504
524,34,1,3,40.6082980782243,58.1546468712328
525,41,0,1,32.9326750794692,57.80004595166
526,40,1,1,16.1930306522022,43.9797877795379
527,86,0,5,24.4454681583067,41.6401634553296
528,72,0,2,59.4580559850128,68.9555422873993
529,51,0,1,70.7202624455107,64.5528817868535
530,33,0,5,39.6185103799284,0
531,69,0,4,47.766174891422,45.7237854577199
532,47,0,1,53.558131145166,60.9026439234414
533,79,1,1,77.4511971318657,72.0022930176305
534,56,0,1,75.6542686136736,58.9076547240538
535,46,1,2,44.4767172703756,55.7702459063211
536,57,0,4,23.2375338415367,62.4859814749588
537,53,1,2,72.5947725869406,36.119596364392
538,68,1,3,65.9281065857911,62.689183996328
539,57,0,4,28.4195480276832,32.7438078808799
540,88,1,4,44.1288360863659,58.8636995356047
541,62,1,2,71.0124232256156,66.5285708700164
542,28,0,2,35.601603684198,59.9565490115345
543,48,0,3,59.8753312723113,84.0157805829289
544,43,1,4,9.87986589029873,30.7592582802724
545,88,0,1,62.9739581982816,60.9490976080708
546,32,0,1,52.8087894836923,58.7127824656175
547,61,0,5,48.1126944009342,72.6147158996265
548,66,1,5,42.8177937499924,37.4476418081324
549,62,1,1,25.0423701548066,31.1727227105047
550,22,1,1,39.8318441651666,40.8383962201579
551,69,0,5,56.4244429166359,51.7525484290572
552,79,0,1,60.0100205997165,80.7336560108413
553,53,1,2,62.7447170397526,59.0303796397999
554,49,0,5,37.7492114911126,27.3886594958699
555,42,0,4,54.289936889354,62.1693251602002
556,60,1,2,40.867152460211,48.8681767443927
557,52,0,5,36.9675692778906,29.2449673839705
558,60,1,5,45.5674719196143,55.8864349417049
559,63,0,3,53.0989612091232,43.4658204914955
560,49,1,4,22.1539027167982,43.081173592103
561,39,1,5,45.2701922747256,31.5387024036965
562,51,0,4,65.0148204076569,39.1145642124165
563,44,1,2,76.9249894966551,48.0887487500188
564,32,1,4,40.821376847088,41.4822017995723
565,53,0,3,46.2774760921396,66.5305229012832
566,51,0,5,23.5938578893577,17.2805383385983
567,83,1,2,72.4158743325259,77.7906250237945
568,37,1,5,41.1690584089736,37.8986017343798
569,66,0,2,53.3783508519835,48.30628126413
570,54,1,5,9.23942831527419,24.8970092766262
571,47,1,2,81.4781985865178,59.5289839233404
573,83,0,4,72.389309551775,62.7479299790823
574,84,1,1,35.4302301314647,64.3438158383064
575,21,1,3,49.2792476228423,32.4749584535238
577,42,1,1,34.3518874539369,66.1478253046376
578,84,0,1,63.4639139935924,62.3341552139391
579,49,1,2,51.9882902776814,34.7593462450293
580,40,1,3,56.2664052998985,64.4241586101672
581,21,0,5,15.8019329581767,39.4585496645086
582,81,1,4,47.812429128093,78.5667137005124
583,47,0,4,60.5356784639406,80.9743892518639
584,18,1,2,31.0532109452169,39.8250288217352
585,48,0,3,66.3690619566768,53.3207438014853
586,51,0,4,73.8742258539029,53.7395094644442
588,75,0,1,49.009366364657,47.5780295086114
589,57,1,2,71.5456176201324,66.4690744076909
590,79,0,1,57.2913636673461,36.3664860272532
591,58,0,2,61.8443112446932,65.0389581323122
592,56,0,3,32.705275795917,39.1633357526043
593,71,0,2,64.7036231959694,64.3303401207869
594,89,0,2,58.3935246061125,68.9155267591504
